#options: 1280x720 fps=144/1 timebase=1/144 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=22 lookahead_threads=5 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=8 b_pyramid=2 b_adapt=2 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=60 rc=abr mbtree=1 bitrate=3567 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:441 out:442 type:b dur:2 cpbdur:2 q:34.67 aq:35.31 tex:829 mv:1507 misc:864 imb:12 pmb:146 smb:3442 d:- ref:0 ;
in:445 out:443 type:P dur:2 cpbdur:2 q:34.60 aq:26.92 tex:20698 mv:12419 misc:3291 imb:473 pmb:1024 smb:2103 d:s ref:0 ;
in:443 out:444 type:B dur:2 cpbdur:2 q:34.64 aq:32.73 tex:730 mv:1813 misc:1033 imb:13 pmb:182 smb:3405 d:t ref:0 ;
in:444 out:445 type:b dur:2 cpbdur:2 q:34.62 aq:34.46 tex:556 mv:1767 misc:933 imb:13 pmb:175 smb:3412 d:- ref:0 ;
in:448 out:446 type:P dur:2 cpbdur:2 q:34.54 aq:26.66 tex:28622 mv:12626 misc:3448 imb:545 pmb:1056 smb:1999 d:s ref:0 ;
in:446 out:447 type:B dur:2 cpbdur:2 q:34.58 aq:31.41 tex:1679 mv:2371 misc:1086 imb:17 pmb:216 smb:3367 d:t ref:0 ;
in:447 out:448 type:b dur:2 cpbdur:2 q:34.56 aq:33.45 tex:1644 mv:2087 misc:877 imb:13 pmb:173 smb:3414 d:- ref:0 ;
in:451 out:449 type:P dur:2 cpbdur:2 q:34.49 aq:26.51 tex:21702 mv:11577 misc:3337 imb:413 pmb:1050 smb:2137 d:s ref:0 ;
in:449 out:450 type:B dur:2 cpbdur:2 q:34.52 aq:31.08 tex:1129 mv:2213 misc:1026 imb:20 pmb:202 smb:3378 d:t ref:0 ;
in:450 out:451 type:b dur:2 cpbdur:2 q:34.51 aq:33.17 tex:662 mv:1887 misc:971 imb:10 pmb:181 smb:3409 d:- ref:0 ;
in:454 out:452 type:P dur:2 cpbdur:2 q:34.43 aq:26.49 tex:23224 mv:11231 misc:3249 imb:446 pmb:992 smb:2162 d:s ref:0 ;
in:452 out:453 type:B dur:2 cpbdur:2 q:34.47 aq:30.63 tex:848 mv:1757 misc:1099 imb:17 pmb:198 smb:3385 d:s ref:0 ;
in:453 out:454 type:b dur:2 cpbdur:2 q:34.45 aq:31.16 tex:356 mv:1184 misc:948 imb:9 pmb:167 smb:3424 d:- ref:0 ;
in:457 out:455 type:P dur:2 cpbdur:2 q:34.37 aq:26.05 tex:25313 mv:12386 misc:3397 imb:506 pmb:1137 smb:1957 d:s ref:0 ;
in:455 out:456 type:B dur:2 cpbdur:2 q:34.41 aq:31.21 tex:790 mv:2372 misc:1094 imb:25 pmb:205 smb:3370 d:s ref:0 ;
in:456 out:457 type:b dur:2 cpbdur:2 q:34.39 aq:32.88 tex:412 mv:1462 misc:838 imb:10 pmb:152 smb:3438 d:- ref:0 ;
in:460 out:458 type:P dur:2 cpbdur:2 q:34.32 aq:26.11 tex:17155 mv:8084 misc:3209 imb:237 pmb:900 smb:2463 d:s ref:0 ;
in:458 out:459 type:B dur:2 cpbdur:2 q:34.35 aq:31.00 tex:487 mv:1339 misc:950 imb:9 pmb:149 smb:3442 d:s ref:0 ;
in:459 out:460 type:b dur:2 cpbdur:2 q:34.33 aq:33.98 tex:387 mv:973 misc:640 imb:4 pmb:93 smb:3503 d:- ref:0 ;
in:463 out:461 type:P dur:2 cpbdur:2 q:34.26 aq:25.73 tex:19644 mv:8433 misc:3299 imb:307 pmb:940 smb:2353 d:s ref:0 ;
in:461 out:462 type:B dur:2 cpbdur:2 q:34.30 aq:31.68 tex:775 mv:1371 misc:942 imb:13 pmb:141 smb:3446 d:s ref:0 ;
in:462 out:463 type:b dur:2 cpbdur:2 q:34.28 aq:32.87 tex:438 mv:999 misc:707 imb:2 pmb:105 smb:3493 d:- ref:0 ;
in:466 out:464 type:P dur:2 cpbdur:2 q:34.22 aq:25.92 tex:35248 mv:11086 misc:3050 imb:610 pmb:973 smb:2017 d:s ref:0 ;
in:464 out:465 type:B dur:2 cpbdur:2 q:34.24 aq:30.92 tex:796 mv:1812 misc:1104 imb:13 pmb:196 smb:3391 d:s ref:0 ;
in:465 out:466 type:b dur:2 cpbdur:2 q:34.23 aq:35.07 tex:2564 mv:2157 misc:863 imb:6 pmb:181 smb:3413 d:- ref:0 ;
in:469 out:467 type:P dur:2 cpbdur:2 q:34.18 aq:26.12 tex:23319 mv:8404 misc:2997 imb:310 pmb:811 smb:2479 d:s ref:0 ;
in:467 out:468 type:B dur:2 cpbdur:2 q:34.20 aq:32.24 tex:2377 mv:2147 misc:1068 imb:17 pmb:209 smb:3374 d:s ref:0 ;
in:468 out:469 type:b dur:2 cpbdur:2 q:34.19 aq:33.27 tex:2597 mv:1931 misc:792 imb:8 pmb:166 smb:3426 d:- ref:0 ;
in:472 out:470 type:P dur:2 cpbdur:2 q:34.14 aq:25.93 tex:29044 mv:10489 misc:3115 imb:437 pmb:948 smb:2215 d:s ref:0 ;
in:470 out:471 type:B dur:2 cpbdur:2 q:34.17 aq:30.89 tex:1951 mv:2019 misc:1054 imb:17 pmb:186 smb:3397 d:s ref:0 ;
in:471 out:472 type:b dur:2 cpbdur:2 q:34.15 aq:34.80 tex:2275 mv:1943 misc:966 imb:15 pmb:174 smb:3411 d:- ref:0 ;
in:475 out:473 type:P dur:2 cpbdur:2 q:34.11 aq:25.94 tex:22885 mv:9253 misc:3238 imb:358 pmb:926 smb:2316 d:s ref:0 ;
in:473 out:474 type:B dur:2 cpbdur:2 q:34.13 aq:31.11 tex:1921 mv:1643 misc:972 imb:7 pmb:176 smb:3417 d:s ref:0 ;
in:474 out:475 type:b dur:2 cpbdur:2 q:34.12 aq:34.79 tex:2281 mv:1811 misc:780 imb:10 pmb:157 smb:3433 d:- ref:0 ;
in:478 out:476 type:P dur:2 cpbdur:2 q:34.06 aq:25.82 tex:36753 mv:10881 misc:3446 imb:454 pmb:1108 smb:2038 d:s ref:0 ;
in:476 out:477 type:B dur:2 cpbdur:2 q:34.09 aq:31.34 tex:2846 mv:2333 misc:1141 imb:28 pmb:204 smb:3368 d:s ref:0 ;
in:477 out:478 type:b dur:2 cpbdur:2 q:34.08 aq:33.38 tex:4962 mv:2337 misc:1013 imb:24 pmb:213 smb:3363 d:- ref:0 ;
in:481 out:479 type:P dur:2 cpbdur:2 q:34.04 aq:26.72 tex:36197 mv:9832 misc:3115 imb:363 pmb:945 smb:2292 d:s ref:0 ;
in:479 out:480 type:B dur:2 cpbdur:2 q:34.05 aq:33.60 tex:6629 mv:3119 misc:1364 imb:55 pmb:295 smb:3250 d:s ref:0 ;
in:480 out:481 type:b dur:2 cpbdur:2 q:34.04 aq:35.86 tex:7771 mv:2558 misc:1247 imb:57 pmb:294 smb:3249 d:- ref:0 ;
in:484 out:482 type:P dur:2 cpbdur:2 q:33.99 aq:25.78 tex:23314 mv:11201 misc:3101 imb:479 pmb:901 smb:2220 d:s ref:0 ;
in:482 out:483 type:B dur:2 cpbdur:2 q:34.02 aq:33.44 tex:12444 mv:3969 misc:1387 imb:85 pmb:350 smb:3165 d:s ref:0 ;
in:483 out:484 type:b dur:2 cpbdur:2 q:34.00 aq:34.08 tex:9868 mv:3107 misc:1369 imb:101 pmb:291 smb:3208 d:- ref:0 ;
in:487 out:485 type:P dur:2 cpbdur:2 q:33.94 aq:25.64 tex:20626 mv:10413 misc:3201 imb:309 pmb:997 smb:2294 d:s ref:0 ;
in:485 out:486 type:B dur:2 cpbdur:2 q:33.97 aq:32.17 tex:1522 mv:2043 misc:1003 imb:15 pmb:173 smb:3412 d:t ref:0 ;
in:486 out:487 type:b dur:2 cpbdur:2 q:33.95 aq:33.71 tex:562 mv:1164 misc:738 imb:5 pmb:107 smb:3488 d:- ref:0 ;
in:490 out:488 type:P dur:2 cpbdur:2 q:33.90 aq:25.47 tex:22879 mv:11446 misc:3315 imb:364 pmb:1091 smb:2145 d:s ref:0 ;
in:488 out:489 type:B dur:2 cpbdur:2 q:33.92 aq:30.26 tex:705 mv:1634 misc:917 imb:12 pmb:136 smb:3452 d:s ref:0 ;
in:489 out:490 type:b dur:2 cpbdur:2 q:33.91 aq:34.09 tex:529 mv:1418 misc:885 imb:5 pmb:147 smb:3448 d:- ref:0 ;
in:493 out:491 type:P dur:2 cpbdur:2 q:33.87 aq:25.56 tex:26460 mv:11532 misc:3328 imb:384 pmb:1120 smb:2096 d:s ref:0 ;
in:491 out:492 type:B dur:2 cpbdur:2 q:33.89 aq:32.11 tex:1025 mv:1679 misc:904 imb:7 pmb:147 smb:3446 d:s ref:0 ;
in:492 out:493 type:b dur:2 cpbdur:2 q:33.88 aq:33.46 tex:859 mv:1545 misc:828 imb:7 pmb:148 smb:3445 d:- ref:0 ;
in:496 out:494 type:P dur:2 cpbdur:2 q:33.84 aq:25.51 tex:26437 mv:11498 misc:3305 imb:363 pmb:1118 smb:2119 d:s ref:0 ;
in:494 out:495 type:B dur:2 cpbdur:2 q:33.86 aq:29.52 tex:1067 mv:1633 misc:900 imb:7 pmb:145 smb:3448 d:s ref:0 ;
in:495 out:496 type:b dur:2 cpbdur:2 q:33.85 aq:32.43 tex:1016 mv:1700 misc:900 imb:5 pmb:157 smb:3438 d:- ref:0 ;
in:499 out:497 type:P dur:2 cpbdur:2 q:33.81 aq:25.73 tex:29275 mv:12260 misc:3377 imb:393 pmb:1159 smb:2048 d:s ref:0 ;
in:497 out:498 type:B dur:2 cpbdur:2 q:33.83 aq:31.31 tex:1014 mv:1862 misc:916 imb:10 pmb:171 smb:3419 d:s ref:0 ;
in:498 out:499 type:b dur:2 cpbdur:2 q:33.82 aq:33.90 tex:1068 mv:1655 misc:877 imb:7 pmb:156 smb:3437 d:- ref:0 ;
in:500 out:500 type:I dur:2 cpbdur:2 q:31.14 aq:23.20 tex:256249 mv:51273 misc:174 imb:3600 pmb:0 smb:0 d:s ref:;
in:502 out:501 type:P dur:2 cpbdur:2 q:34.06 aq:26.65 tex:16251 mv:6974 misc:2663 imb:184 pmb:720 smb:2696 d:s ref:0 ;
in:501 out:502 type:b dur:2 cpbdur:2 q:34.06 aq:31.03 tex:899 mv:1601 misc:804 imb:2 pmb:148 smb:3450 d:t ref:0 ;
in:505 out:503 type:P dur:2 cpbdur:2 q:34.05 aq:26.56 tex:26895 mv:10938 misc:3151 imb:343 pmb:981 smb:2276 d:s ref:0 ;
in:503 out:504 type:B dur:2 cpbdur:2 q:34.05 aq:30.88 tex:1538 mv:2400 misc:990 imb:8 pmb:211 smb:3381 d:s ref:0 ;
in:504 out:505 type:b dur:2 cpbdur:2 q:34.05 aq:35.31 tex:1307 mv:2288 misc:933 imb:4 pmb:210 smb:3386 d:- ref:0 ;
in:508 out:506 type:P dur:2 cpbdur:2 q:34.05 aq:26.24 tex:27300 mv:11923 misc:3273 imb:353 pmb:1068 smb:2179 d:s ref:0 ;
in:506 out:507 type:B dur:2 cpbdur:2 q:34.05 aq:31.13 tex:2025 mv:2542 misc:1033 imb:17 pmb:213 smb:3370 d:s ref:0 ;
in:507 out:508 type:b dur:2 cpbdur:2 q:34.05 aq:33.05 tex:1527 mv:2597 misc:1004 imb:9 pmb:218 smb:3373 d:- ref:0 ;
in:511 out:509 type:P dur:2 cpbdur:2 q:34.02 aq:26.19 tex:29573 mv:11626 misc:3249 imb:378 pmb:991 smb:2231 d:s ref:0 ;
in:509 out:510 type:B dur:2 cpbdur:2 q:34.04 aq:31.04 tex:1536 mv:2644 misc:1124 imb:11 pmb:245 smb:3344 d:s ref:0 ;
in:510 out:511 type:b dur:2 cpbdur:2 q:34.03 aq:32.95 tex:1447 mv:2066 misc:1007 imb:7 pmb:212 smb:3381 d:- ref:0 ;
in:514 out:512 type:P dur:2 cpbdur:2 q:33.98 aq:26.43 tex:27936 mv:11742 misc:3178 imb:432 pmb:954 smb:2214 d:s ref:0 ;
in:512 out:513 type:B dur:2 cpbdur:2 q:34.01 aq:32.04 tex:1893 mv:2516 misc:999 imb:8 pmb:211 smb:3381 d:s ref:0 ;
in:513 out:514 type:b dur:2 cpbdur:2 q:33.99 aq:33.90 tex:1647 mv:2489 misc:984 imb:11 pmb:210 smb:3379 d:- ref:0 ;
in:517 out:515 type:P dur:2 cpbdur:2 q:33.94 aq:26.70 tex:30475 mv:11045 misc:3056 imb:395 pmb:876 smb:2329 d:s ref:0 ;
in:515 out:516 type:B dur:2 cpbdur:2 q:33.97 aq:31.28 tex:3675 mv:3112 misc:1125 imb:11 pmb:239 smb:3350 d:s ref:0 ;
in:516 out:517 type:b dur:2 cpbdur:2 q:33.95 aq:34.27 tex:2137 mv:2545 misc:926 imb:7 pmb:206 smb:3387 d:- ref:0 ;
in:519 out:518 type:P dur:2 cpbdur:2 q:33.90 aq:28.17 tex:22140 mv:8178 misc:2746 imb:268 pmb:746 smb:2586 d:s ref:0 ;
in:518 out:519 type:b dur:2 cpbdur:2 q:33.92 aq:35.59 tex:1283 mv:1727 misc:718 imb:2 pmb:141 smb:3457 d:t ref:0 ;
in:520 out:520 type:P dur:2 cpbdur:2 q:33.89 aq:25.35 tex:78334 mv:19901 misc:2549 imb:1296 pmb:1570 smb:734 d:s ref:0 ;
in:523 out:521 type:P dur:2 cpbdur:2 q:33.91 aq:26.35 tex:35604 mv:10733 misc:3087 imb:373 pmb:952 smb:2275 d:s ref:0 ;
in:521 out:522 type:B dur:2 cpbdur:2 q:33.90 aq:32.37 tex:2355 mv:2705 misc:1052 imb:14 pmb:238 smb:3348 d:s ref:0 ;
in:522 out:523 type:b dur:2 cpbdur:2 q:33.90 aq:33.48 tex:2742 mv:3013 misc:1061 imb:12 pmb:254 smb:3334 d:- ref:0 ;
in:526 out:524 type:P dur:2 cpbdur:2 q:33.95 aq:26.07 tex:30853 mv:11279 misc:2868 imb:566 pmb:782 smb:2252 d:s ref:0 ;
in:524 out:525 type:B dur:2 cpbdur:2 q:33.92 aq:33.12 tex:1378 mv:2621 misc:1137 imb:14 pmb:254 smb:3332 d:s ref:0 ;
in:525 out:526 type:b dur:2 cpbdur:2 q:33.94 aq:33.55 tex:1255 mv:2505 misc:936 imb:11 pmb:216 smb:3373 d:- ref:0 ;
in:529 out:527 type:P dur:2 cpbdur:2 q:33.91 aq:25.97 tex:31658 mv:12952 misc:3222 imb:682 pmb:868 smb:2050 d:s ref:0 ;
in:527 out:528 type:B dur:2 cpbdur:2 q:33.94 aq:30.76 tex:2412 mv:3301 misc:1143 imb:21 pmb:242 smb:3337 d:s ref:0 ;
in:528 out:529 type:b dur:2 cpbdur:2 q:33.92 aq:33.87 tex:1578 mv:2600 misc:910 imb:10 pmb:217 smb:3373 d:- ref:0 ;
in:532 out:530 type:P dur:2 cpbdur:2 q:33.87 aq:25.99 tex:37892 mv:13389 misc:3055 imb:789 pmb:835 smb:1976 d:s ref:0 ;
in:530 out:531 type:B dur:2 cpbdur:2 q:33.90 aq:30.71 tex:3476 mv:3756 misc:1224 imb:45 pmb:255 smb:3300 d:s ref:0 ;
in:531 out:532 type:b dur:2 cpbdur:2 q:33.88 aq:34.40 tex:1657 mv:3053 misc:970 imb:12 pmb:242 smb:3346 d:- ref:0 ;
in:535 out:533 type:P dur:2 cpbdur:2 q:33.85 aq:25.78 tex:36476 mv:13710 misc:3262 imb:645 pmb:988 smb:1967 d:s ref:0 ;
in:533 out:534 type:B dur:2 cpbdur:2 q:33.86 aq:30.20 tex:1595 mv:3435 misc:1162 imb:34 pmb:253 smb:3313 d:s ref:0 ;
in:534 out:535 type:b dur:2 cpbdur:2 q:33.86 aq:32.66 tex:1757 mv:3171 misc:1000 imb:17 pmb:256 smb:3327 d:- ref:0 ;
in:538 out:536 type:P dur:2 cpbdur:2 q:33.83 aq:25.78 tex:36779 mv:12974 misc:3199 imb:615 pmb:948 smb:2037 d:s ref:0 ;
in:536 out:537 type:B dur:2 cpbdur:2 q:33.84 aq:32.35 tex:2173 mv:3374 misc:1197 imb:29 pmb:257 smb:3314 d:s ref:0 ;
in:537 out:538 type:b dur:2 cpbdur:2 q:33.84 aq:35.13 tex:1553 mv:2902 misc:1065 imb:7 pmb:257 smb:3336 d:- ref:0 ;
in:541 out:539 type:P dur:2 cpbdur:2 q:33.82 aq:26.18 tex:34197 mv:12446 misc:3117 imb:627 pmb:900 smb:2073 d:s ref:0 ;
in:539 out:540 type:B dur:2 cpbdur:2 q:33.82 aq:30.83 tex:2469 mv:4081 misc:1322 imb:26 pmb:322 smb:3252 d:s ref:0 ;
in:540 out:541 type:b dur:2 cpbdur:2 q:33.82 aq:33.36 tex:1739 mv:3326 misc:1111 imb:15 pmb:267 smb:3318 d:- ref:0 ;
in:544 out:542 type:P dur:2 cpbdur:2 q:33.86 aq:25.96 tex:35180 mv:14019 misc:3249 imb:692 pmb:1003 smb:1905 d:s ref:0 ;
in:542 out:543 type:B dur:2 cpbdur:2 q:33.83 aq:30.44 tex:2927 mv:3978 misc:1343 imb:39 pmb:311 smb:3250 d:s ref:0 ;
in:543 out:544 type:b dur:2 cpbdur:2 q:33.85 aq:33.18 tex:2665 mv:3249 misc:1126 imb:16 pmb:278 smb:3306 d:- ref:0 ;
in:547 out:545 type:P dur:2 cpbdur:2 q:33.85 aq:26.03 tex:32730 mv:13006 misc:3296 imb:608 pmb:976 smb:2016 d:s ref:0 ;
in:545 out:546 type:B dur:2 cpbdur:2 q:33.86 aq:33.25 tex:2460 mv:3223 misc:1181 imb:18 pmb:268 smb:3314 d:s ref:0 ;
in:546 out:547 type:b dur:2 cpbdur:2 q:33.86 aq:34.47 tex:2150 mv:3250 misc:1152 imb:13 pmb:283 smb:3304 d:- ref:0 ;
in:550 out:548 type:P dur:2 cpbdur:2 q:33.84 aq:25.79 tex:32996 mv:14062 misc:3142 imb:717 pmb:977 smb:1906 d:s ref:0 ;
in:548 out:549 type:B dur:2 cpbdur:2 q:33.85 aq:31.25 tex:2824 mv:3610 misc:1294 imb:24 pmb:311 smb:3265 d:s ref:0 ;
in:549 out:550 type:b dur:2 cpbdur:2 q:33.85 aq:34.52 tex:2616 mv:3330 misc:1118 imb:10 pmb:281 smb:3309 d:- ref:0 ;
in:553 out:551 type:P dur:2 cpbdur:2 q:33.83 aq:26.00 tex:36617 mv:13561 misc:3190 imb:657 pmb:962 smb:1981 d:s ref:0 ;
in:551 out:552 type:B dur:2 cpbdur:2 q:33.84 aq:31.34 tex:2974 mv:3941 misc:1309 imb:28 pmb:316 smb:3256 d:s ref:0 ;
in:552 out:553 type:b dur:2 cpbdur:2 q:33.84 aq:32.73 tex:2687 mv:3283 misc:1150 imb:16 pmb:281 smb:3303 d:- ref:0 ;
in:556 out:554 type:P dur:2 cpbdur:2 q:33.83 aq:25.91 tex:35534 mv:13839 misc:3251 imb:639 pmb:1004 smb:1957 d:s ref:0 ;
in:554 out:555 type:B dur:2 cpbdur:2 q:33.83 aq:31.95 tex:3211 mv:3599 misc:1294 imb:25 pmb:307 smb:3268 d:s ref:0 ;
in:555 out:556 type:b dur:2 cpbdur:2 q:33.83 aq:33.24 tex:3497 mv:3779 misc:1156 imb:28 pmb:286 smb:3286 d:- ref:0 ;
in:559 out:557 type:P dur:2 cpbdur:2 q:33.82 aq:26.11 tex:35429 mv:13629 misc:3358 imb:655 pmb:981 smb:1964 d:s ref:0 ;
in:557 out:558 type:B dur:2 cpbdur:2 q:33.83 aq:32.16 tex:3771 mv:3525 misc:1256 imb:26 pmb:291 smb:3283 d:s ref:0 ;
in:558 out:559 type:b dur:2 cpbdur:2 q:33.82 aq:35.14 tex:2688 mv:3584 misc:1192 imb:21 pmb:284 smb:3295 d:- ref:0 ;
in:562 out:560 type:P dur:2 cpbdur:2 q:33.81 aq:25.87 tex:34828 mv:13481 misc:3251 imb:652 pmb:950 smb:1998 d:s ref:0 ;
in:560 out:561 type:B dur:2 cpbdur:2 q:33.82 aq:31.05 tex:2537 mv:3360 misc:1167 imb:25 pmb:285 smb:3290 d:s ref:0 ;
in:561 out:562 type:b dur:2 cpbdur:2 q:33.81 aq:33.46 tex:2062 mv:3247 misc:1107 imb:19 pmb:276 smb:3305 d:- ref:0 ;
in:565 out:563 type:P dur:2 cpbdur:2 q:33.80 aq:26.29 tex:29089 mv:12431 misc:3216 imb:546 pmb:959 smb:2095 d:s ref:0 ;
in:563 out:564 type:B dur:2 cpbdur:2 q:33.81 aq:30.74 tex:2406 mv:3381 misc:1269 imb:23 pmb:278 smb:3299 d:s ref:0 ;
in:564 out:565 type:b dur:2 cpbdur:2 q:33.80 aq:33.83 tex:2205 mv:3045 misc:1094 imb:16 pmb:270 smb:3314 d:- ref:0 ;
in:568 out:566 type:P dur:2 cpbdur:2 q:33.78 aq:26.56 tex:30896 mv:12446 misc:3258 imb:625 pmb:938 smb:2037 d:s ref:0 ;
in:566 out:567 type:B dur:2 cpbdur:2 q:33.79 aq:30.88 tex:2577 mv:3283 misc:1284 imb:30 pmb:283 smb:3287 d:s ref:0 ;
in:567 out:568 type:b dur:2 cpbdur:2 q:33.79 aq:34.53 tex:1730 mv:3076 misc:1162 imb:17 pmb:267 smb:3316 d:- ref:0 ;
in:571 out:569 type:P dur:2 cpbdur:2 q:33.77 aq:26.72 tex:34655 mv:13590 misc:3379 imb:768 pmb:927 smb:1905 d:s ref:0 ;
in:569 out:570 type:B dur:2 cpbdur:2 q:33.78 aq:29.59 tex:2561 mv:4194 misc:1653 imb:46 pmb:369 smb:3185 d:s ref:0 ;
in:570 out:571 type:b dur:2 cpbdur:2 q:33.77 aq:31.76 tex:1777 mv:3657 misc:1422 imb:29 pmb:308 smb:3263 d:- ref:0 ;
in:574 out:572 type:P dur:2 cpbdur:2 q:33.75 aq:26.41 tex:36794 mv:14924 misc:3314 imb:908 pmb:918 smb:1774 d:s ref:0 ;
in:572 out:573 type:B dur:2 cpbdur:2 q:33.76 aq:29.25 tex:2276 mv:5302 misc:1830 imb:86 pmb:403 smb:3111 d:s ref:0 ;
in:573 out:574 type:b dur:2 cpbdur:2 q:33.76 aq:30.46 tex:2213 mv:5031 misc:1748 imb:68 pmb:393 smb:3139 d:- ref:0 ;
in:577 out:575 type:P dur:2 cpbdur:2 q:33.74 aq:26.14 tex:39069 mv:16606 misc:3189 imb:970 pmb:1088 smb:1542 d:s ref:0 ;
in:575 out:576 type:B dur:2 cpbdur:2 q:33.75 aq:29.17 tex:3136 mv:5920 misc:1968 imb:95 pmb:438 smb:3067 d:s ref:0 ;
in:576 out:577 type:b dur:2 cpbdur:2 q:33.75 aq:30.70 tex:2591 mv:4511 misc:1778 imb:50 pmb:395 smb:3155 d:- ref:0 ;
in:580 out:578 type:P dur:2 cpbdur:2 q:33.74 aq:25.84 tex:40292 mv:16661 misc:3271 imb:898 pmb:1078 smb:1624 d:s ref:0 ;
in:578 out:579 type:B dur:2 cpbdur:2 q:33.74 aq:29.25 tex:2828 mv:4811 misc:1689 imb:75 pmb:383 smb:3142 d:s ref:0 ;
in:579 out:580 type:b dur:2 cpbdur:2 q:33.74 aq:32.39 tex:1450 mv:3363 misc:1355 imb:23 pmb:284 smb:3293 d:- ref:0 ;
in:583 out:581 type:P dur:2 cpbdur:2 q:33.74 aq:25.98 tex:29163 mv:13591 misc:3366 imb:662 pmb:1097 smb:1841 d:s ref:0 ;
in:581 out:582 type:B dur:2 cpbdur:2 q:33.74 aq:29.53 tex:1216 mv:2600 misc:1160 imb:20 pmb:248 smb:3332 d:s ref:0 ;
in:582 out:583 type:b dur:2 cpbdur:2 q:33.74 aq:32.00 tex:1322 mv:2593 misc:1141 imb:13 pmb:243 smb:3344 d:- ref:0 ;
in:586 out:584 type:P dur:2 cpbdur:2 q:33.73 aq:26.16 tex:28931 mv:13170 misc:3427 imb:686 pmb:1023 smb:1891 d:s ref:0 ;
in:584 out:585 type:B dur:2 cpbdur:2 q:33.73 aq:31.16 tex:1563 mv:3329 misc:1308 imb:34 pmb:277 smb:3289 d:s ref:0 ;
in:585 out:586 type:b dur:2 cpbdur:2 q:33.73 aq:32.95 tex:1099 mv:2570 misc:1099 imb:22 pmb:242 smb:3336 d:- ref:0 ;
in:589 out:587 type:P dur:2 cpbdur:2 q:33.71 aq:26.19 tex:30187 mv:14247 misc:3414 imb:716 pmb:1156 smb:1728 d:s ref:0 ;
in:587 out:588 type:B dur:2 cpbdur:2 q:33.72 aq:29.61 tex:978 mv:2436 misc:1210 imb:23 pmb:241 smb:3336 d:s ref:0 ;
in:588 out:589 type:b dur:2 cpbdur:2 q:33.71 aq:31.61 tex:914 mv:2484 misc:1146 imb:23 pmb:256 smb:3321 d:- ref:0 ;
in:592 out:590 type:P dur:2 cpbdur:2 q:33.69 aq:26.10 tex:29507 mv:14256 misc:3381 imb:732 pmb:1126 smb:1742 d:s ref:0 ;
in:590 out:591 type:B dur:2 cpbdur:2 q:33.70 aq:31.49 tex:1379 mv:2777 misc:1292 imb:28 pmb:252 smb:3320 d:s ref:0 ;
in:591 out:592 type:b dur:2 cpbdur:2 q:33.70 aq:34.23 tex:914 mv:2370 misc:940 imb:23 pmb:198 smb:3379 d:- ref:0 ;
in:595 out:593 type:P dur:2 cpbdur:2 q:33.68 aq:25.94 tex:34196 mv:14659 misc:3305 imb:749 pmb:1149 smb:1702 d:s ref:0 ;
in:593 out:594 type:B dur:2 cpbdur:2 q:33.69 aq:30.33 tex:1393 mv:2875 misc:1428 imb:28 pmb:305 smb:3267 d:s ref:0 ;
in:594 out:595 type:b dur:2 cpbdur:2 q:33.69 aq:32.52 tex:1221 mv:3165 misc:1286 imb:22 pmb:272 smb:3306 d:- ref:0 ;
in:598 out:596 type:P dur:2 cpbdur:2 q:33.68 aq:25.60 tex:27332 mv:13806 misc:3390 imb:597 pmb:1088 smb:1915 d:s ref:0 ;
in:596 out:597 type:B dur:2 cpbdur:2 q:33.68 aq:31.96 tex:1130 mv:2958 misc:1288 imb:17 pmb:272 smb:3311 d:t ref:0 ;
in:597 out:598 type:b dur:2 cpbdur:2 q:33.68 aq:31.19 tex:1308 mv:3246 misc:1358 imb:21 pmb:305 smb:3274 d:- ref:0 ;
in:601 out:599 type:P dur:2 cpbdur:2 q:33.68 aq:25.70 tex:34477 mv:15540 misc:3319 imb:845 pmb:1180 smb:1575 d:s ref:0 ;
in:599 out:600 type:B dur:2 cpbdur:2 q:33.68 aq:28.85 tex:1397 mv:3237 misc:1430 imb:32 pmb:302 smb:3266 d:t ref:0 ;
in:600 out:601 type:b dur:2 cpbdur:2 q:33.68 aq:32.87 tex:1093 mv:2772 misc:1215 imb:8 pmb:293 smb:3299 d:- ref:0 ;
in:604 out:602 type:P dur:2 cpbdur:2 q:33.68 aq:25.54 tex:24192 mv:11880 misc:3416 imb:494 pmb:994 smb:2112 d:s ref:0 ;
in:602 out:603 type:B dur:2 cpbdur:2 q:33.68 aq:30.65 tex:1256 mv:2325 misc:1163 imb:9 pmb:247 smb:3344 d:t ref:0 ;
in:603 out:604 type:b dur:2 cpbdur:2 q:33.68 aq:34.70 tex:1147 mv:2244 misc:969 imb:7 pmb:219 smb:3374 d:- ref:0 ;
in:607 out:605 type:P dur:2 cpbdur:2 q:33.65 aq:25.43 tex:31977 mv:14304 misc:3367 imb:663 pmb:1135 smb:1802 d:s ref:0 ;
